best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
20,0.27523620507615604,0.3259911835193634,0.8974547386169434,0.5285976529121399,0.689393937587738,0.5361952781677246,0.6032196879386902,0.6003448963165283,0.2672921442740824,0.3123167157173157,0.9034701585769653,0.5127566456794739,0.7201834917068481,0.5349233150482178,0.6138807535171509,0.6166545748710632,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.001,32,15372
