epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.41807748109289683,0.07987421751022339,0.8482966423034668,0.1321646124124527,0.4485570788383484,0.12711110711097717,0.1980883777141571,0.1962086707353592,0.3608312368743045,0.19089573621749878,0.8738374710083008,0.3260558843612671,0.63193279504776,0.3164983093738556,0.42176106572151184,0.411437064409256,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
2,0.339477180422477,0.20345911383628845,0.8767033815383911,0.3303474187850952,0.6847389340400696,0.30311110615730286,0.42020949721336365,0.41594812273979187,0.3311628399966572,0.23348017036914825,0.8822809457778931,0.4096764922142029,0.6539509296417236,0.4040403962135315,0.4994797110557556,0.49274584650993347,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
3,0.31445067746084443,0.24245283007621765,0.8855869770050049,0.39919060468673706,0.7117390036582947,0.3761777877807617,0.49220749735832214,0.489418625831604,0.3156400854629567,0.2540381848812103,0.8879099488258362,0.4553370475769043,0.6683168411254883,0.4545454680919647,0.5410821437835693,0.5346348881721497,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
4,0.29980263440114147,0.25943395495414734,0.8906970620155334,0.43787384033203125,0.7197702527046204,0.42328888177871704,0.5330795645713806,0.5326130986213684,0.3057830654489486,0.26284876465797424,0.8887665271759033,0.4621937870979309,0.6715866923332214,0.4595959484577179,0.5457271337509155,0.5370606184005737,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
5,0.29328457904311844,0.26194968819618225,0.8922169804573059,0.443855345249176,0.725134015083313,0.4328888952732086,0.5421351194381714,0.5399390459060669,0.29930148885288604,0.27753305435180664,0.8912138938903809,0.47538167238235474,0.6790419220924377,0.47727271914482117,0.5605536103248596,0.5539634823799133,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
6,0.28507877700733686,0.28238993883132935,0.8946278691291809,0.46545520424842834,0.7287507057189941,0.4542222321033478,0.5596320033073425,0.5571994185447693,0.29624896777708976,0.27165931463241577,0.8899902105331421,0.47278162837028503,0.6722288727760315,0.4747474789619446,0.5564874410629272,0.5492056012153625,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
7,0.2785204260229315,0.2943396270275116,0.8966194987297058,0.4824543595314026,0.7301369905471802,0.47377777099609375,0.5746630430221558,0.5745728015899658,0.29327889410409635,0.303964763879776,0.8936612606048584,0.5003496408462524,0.684393048286438,0.4983164966106415,0.5767170190811157,0.5721213221549988,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
8,0.2749192919746135,0.29056602716445923,0.8986111283302307,0.4844890236854553,0.7406798005104065,0.48035556077957153,0.5827671885490417,0.5816555619239807,0.29002050121100115,0.2966226041316986,0.8935388922691345,0.5002727508544922,0.6782511472702026,0.5092592835426331,0.5817307829856873,0.5782590508460999,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
9,0.2693413287588635,0.3022012710571289,0.9002620577812195,0.4951527714729309,0.7461434602737427,0.4901333451271057,0.5916308760643005,0.5905411839485168,0.28908700849341223,0.2980910539627075,0.8942731022834778,0.5011467337608337,0.6828442215919495,0.5092592835426331,0.5834137201309204,0.5781541466712952,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
10,0.2660886244578931,0.30628931522369385,0.9003669023513794,0.4972769021987915,0.7458861470222473,0.4915555417537689,0.5925846695899963,0.591463029384613,0.2871224676722472,0.3127753436565399,0.8956192135810852,0.5125585198402405,0.6888387799263,0.5143097639083862,0.5889156460762024,0.5828505158424377,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
11,0.26661787960889205,0.299685537815094,0.9005240797996521,0.4954507350921631,0.743541955947876,0.4963555634021759,0.5953091979026794,0.5946326851844788,0.2815317662539461,0.32305434346199036,0.8989231586456299,0.5235612988471985,0.7085253596305847,0.5176767706871033,0.5982490181922913,0.593564510345459,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
12,0.26068033793437406,0.3163521885871887,0.9018082022666931,0.5081117153167725,0.7442768216133118,0.5086222290992737,0.6042876839637756,0.6031820178031921,0.2817258630467582,0.3201174736022949,0.8962310552597046,0.5181316137313843,0.6905829310417175,0.5185185074806213,0.5923076868057251,0.5905655026435852,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
13,0.2604289766002751,0.3094339668750763,0.901991605758667,0.5091569423675537,0.7437289953231812,0.5112888813018799,0.6059839725494385,0.6060063242912292,0.2804107303223771,0.3186490535736084,0.8992902636528015,0.5197783708572388,0.7095292806625366,0.5202020406723022,0.6002914309501648,0.5946075320243835,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
14,0.25662155141995385,0.3305031359195709,0.9039832353591919,0.5247461795806885,0.7503191232681274,0.5224888920783997,0.6160134077072144,0.6170236468315125,0.2829538563624703,0.3318648934364319,0.8969652652740479,0.5259107351303101,0.6896929740905762,0.5294612646102905,0.5990476012229919,0.5964949727058411,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
15,0.25696741889857644,0.3113207519054413,0.9022274613380432,0.5125471353530884,0.7426960468292236,0.5152000188827515,0.6083762049674988,0.6086501479148865,0.2822281432922016,0.3259911835193634,0.8962310552597046,0.5241836309432983,0.6855894923210144,0.5286195278167725,0.5969581604003906,0.5933768153190613,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
16,0.2544401672276311,0.32484278082847595,0.9047694206237793,0.5193957686424255,0.7586386203765869,0.5191110968589783,0.6164239048957825,0.6167840361595154,0.275940448001968,0.3245227634906769,0.8999021053314209,0.5208237171173096,0.7197149395942688,0.5101010203361511,0.5970443487167358,0.5928100943565369,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
17,0.2535656696595486,0.32138365507125854,0.9044811129570007,0.522324800491333,0.7546296119689941,0.5216000080108643,0.616840124130249,0.6164875626564026,0.2775383968885425,0.3274596035480499,0.8973323702812195,0.5160967707633972,0.7031431794166565,0.5084174871444702,0.5901318788528442,0.586587131023407,False,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
18,0.2497970165696534,0.3166666626930237,0.9050838351249695,0.5194085240364075,0.7571245431900024,0.5242666602134705,0.6195378303527832,0.6195382475852966,0.27364049293921383,0.3259911835193634,0.8996573686599731,0.5267918109893799,0.7095671892166138,0.5244107842445374,0.6030977964401245,0.5986619591712952,True,runs\efficientnet_b0_headonly_lr1e3\best_efficientnet_b0_multilabel.pth,True,True,42,0.5,0.001,32,15372
