best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
10,0.19361781467862765,0.5756241083145142,0.9421194195747375,0.7390846610069275,0.8401522636413574,0.7432659864425659,0.7887449860572815,0.7865597605705261,0.20875893688359218,0.5307917594909668,0.9389051795005798,0.7088709473609924,0.8297455906867981,0.7223168611526489,0.7723132967948914,0.7739693522453308,runs\resnet18_fullft_lr3e4\best_resnet18_multilabel.pth,splits/split_seed42.json,True,False,42,0.5,0.0003,32,11182668
