best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
30,0.23267067931647167,0.3994126319885254,0.9154430031776428,0.5947171449661255,0.7872832417488098,0.5732323527336121,0.6634193658828735,0.6586900353431702,0.23300938928756545,0.37243402004241943,0.9142228960990906,0.5865346789360046,0.7750582695007324,0.5664395093917847,0.6545275449752808,0.654758870601654,runs\densenet121_headonly_lr3e4\best_densenet121_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.0003,32,12300
