epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
11,0.38191969653345503,0.023899370804429054,0.8553982973098755,0.0500209704041481,0.6150537729263306,0.05084444582462311,0.09392446279525757,0.08478916436433792,0.38526295110167563,0.023494860157370567,0.8564611077308655,0.033406756818294525,0.6595744490623474,0.02609427645802498,0.05020242929458618,0.04471150413155556,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
12,0.3748483189621811,0.034591194242239,0.8572065234184265,0.06533842533826828,0.6588447690010071,0.06488888710737228,0.11814209073781967,0.10540325194597244,0.38732034720688313,0.039647575467824936,0.8570729494094849,0.05910426005721092,0.6086956262588501,0.047138046473264694,0.08749999850988388,0.07286558300256729,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
13,0.3716476767318054,0.04088050499558449,0.857049286365509,0.07901468127965927,0.6180555820465088,0.07911111414432526,0.14026792347431183,0.12499993294477463,0.3885200738294184,0.023494860157370567,0.8547478914260864,0.04197258874773979,0.5053763389587402,0.03956228867173195,0.07338017225265503,0.06417392939329147,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
14,0.36300976047725797,0.05157232657074928,0.8582808971405029,0.09775680303573608,0.6225988864898682,0.09795555472373962,0.16927804052829742,0.15386070311069489,0.38194158756435354,0.06314244121313095,0.8571953177452087,0.11955458670854568,0.5408560037612915,0.11700336635112762,0.19238753616809845,0.15894442796707153,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
15,0.3562034693154149,0.06320754438638687,0.8602201342582703,0.12215933203697205,0.6281938552856445,0.12675555050373077,0.21094673871994019,0.1946205347776413,0.38325628576999893,0.06314244121313095,0.8564611077308655,0.10336688905954361,0.5352112650871277,0.09595959633588791,0.16274090111255646,0.1339159607887268,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
16,0.345885923336137,0.08679245412349701,0.8646488189697266,0.15864557027816772,0.6713860034942627,0.1601777821779251,0.2586479187011719,0.24317078292369843,0.37528449226931154,0.08076358586549759,0.8585413694381714,0.1200440526008606,0.5720720887184143,0.1069023534655571,0.1801418513059616,0.16364997625350952,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
17,0.333500242158302,0.111635223031044,0.8678197264671326,0.2035691738128662,0.6645892262458801,0.20853333175182343,0.3174560070037842,0.3047652840614319,0.3849981554104193,0.08516886830329895,0.8540136814117432,0.16837982833385468,0.49403342604637146,0.17424242198467255,0.2576228976249695,0.2278686761856079,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
18,0.3254830180099175,0.12798741459846497,0.8705974817276001,0.22623762488365173,0.67844158411026,0.23217777907848358,0.34596025943756104,0.3283565044403076,0.3924459054869177,0.10572687536478043,0.8504649996757507,0.18189287185668945,0.4641350209712982,0.18518517911434174,0.26474127173423767,0.24635188281536102,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
19,0.311916125720402,0.16069182753562927,0.8768343925476074,0.2764398157596588,0.7038342952728271,0.2839111089706421,0.40461111068725586,0.3942146599292755,0.385078460897118,0.0969163030385971,0.8537689447402954,0.17944200336933136,0.49213483929634094,0.18434342741966248,0.2682180106639862,0.24670903384685516,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
20,0.2983519622739756,0.18805031478405,0.8817086219787598,0.31675052642822266,0.719305157661438,0.3239111006259918,0.446678102016449,0.4381484091281891,0.3897487177197629,0.1262848824262619,0.8520557880401611,0.23731033504009247,0.483146071434021,0.25336700677871704,0.3324130177497864,0.3105076551437378,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
21,0.27735111019896264,0.22798742353916168,0.887080729007721,0.3703279197216034,0.72139972448349,0.3811555504798889,0.49877864122390747,0.49114206433296204,0.402017231554712,0.12481644749641418,0.8494860529899597,0.21649537980556488,0.4625000059604645,0.2180134654045105,0.29633867740631104,0.29047125577926636,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
22,0.2632974115557641,0.26132073998451233,0.8948899507522583,0.4208049178123474,0.7421968579292297,0.439644455909729,0.552193820476532,0.5456697940826416,0.414361810631689,0.13950073719024658,0.8496084213256836,0.24960842728614807,0.46889224648475647,0.2601010203361511,0.3345966339111328,0.32569006085395813,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
23,0.24510746467038522,0.3031446635723114,0.9019129872322083,0.4686904549598694,0.7616796493530273,0.48693332076072693,0.5940787196159363,0.5882936716079712,0.40871032140328495,0.15418502688407898,0.8507097363471985,0.258370041847229,0.4747633934020996,0.25336700677871704,0.33040615916252136,0.31945785880088806,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
24,0.22652719337610328,0.34339621663093567,0.9098794460296631,0.5222075581550598,0.778968870639801,0.5425778031349182,0.6396311521530151,0.6354100108146667,0.43682999714180587,0.13069015741348267,0.846182107925415,0.238962322473526,0.44903987646102905,0.25589224696159363,0.32600536942481995,0.3171677589416504,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
25,0.1984761800780986,0.40471696853637695,0.9216194748878479,0.5881316065788269,0.8110533952713013,0.6104888916015625,0.696622371673584,0.6937525868415833,0.4506168734834758,0.14243759214878082,0.837493896484375,0.26179635524749756,0.4164677858352661,0.29377105832099915,0.3445212244987488,0.3366962969303131,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
26,0.18908333988309656,0.4191823899745941,0.926048219203949,0.6120216250419617,0.8215187191963196,0.6366222500801086,0.7173477411270142,0.7140902876853943,0.4761560253809902,0.13069015741348267,0.8340675234794617,0.2811429500579834,0.41375771164894104,0.3392255902290344,0.3728029727935791,0.35320886969566345,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
27,0.1612020455628821,0.501886785030365,0.9376048445701599,0.6810542345046997,0.8445199728012085,0.7068444490432739,0.7695732116699219,0.767937421798706,0.4829969115544346,0.14977973699569702,0.8430004715919495,0.28538915514945984,0.44351962208747864,0.313973069190979,0.3676688075065613,0.35796263813972473,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
28,0.13998382927486733,0.5396226644515991,0.9452829957008362,0.7192363142967224,0.8650155067443848,0.7450666427612305,0.8005730509757996,0.7996470928192139,0.5325218583518713,0.15418502688407898,0.8318648934364319,0.2650147080421448,0.3916083872318268,0.28282827138900757,0.32844576239585876,0.32622137665748596,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
29,0.12109529578460837,0.6000000238418579,0.953249454498291,0.7649049162864685,0.8811271786689758,0.7893333435058594,0.8327081799507141,0.8310143947601318,0.5634530808957138,0.1629955917596817,0.8324767351150513,0.2855767607688904,0.4048370122909546,0.32407405972480774,0.3599812984466553,0.34999215602874756,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
30,0.10073101942269307,0.654716968536377,0.9618186354637146,0.8090580701828003,0.9063962697982788,0.8263111114501953,0.8645029067993164,0.8641133904457092,0.6029795371488328,0.15712188184261322,0.8308859467506409,0.27771660685539246,0.3968085050582886,0.313973069190979,0.3505639135837555,0.34099411964416504,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
31,0.08482814974754861,0.7066037654876709,0.9686582684516907,0.8448120951652527,0.9204480648040771,0.8618666529655457,0.8901946544647217,0.8892646431922913,0.6190962852710494,0.17621144652366638,0.832721471786499,0.30937349796295166,0.41076770424842834,0.3468013405799866,0.37608397006988525,0.3683468997478485,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
32,0.07537729477732437,0.7408804893493652,0.9730607867240906,0.8643966317176819,0.9313191771507263,0.8823111057281494,0.9061530232429504,0.9060308933258057,0.6340014925787277,0.16886931657791138,0.8354136347770691,0.29432207345962524,0.41495123505592346,0.3223905861377716,0.3628612160682678,0.36098790168762207,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
33,0.057739104143103716,0.796226441860199,0.9796907901763916,0.8975232243537903,0.9492404460906982,0.9109333157539368,0.9296924471855164,0.9293966889381409,0.6814392284324691,0.17327459156513214,0.8348017334938049,0.2850709855556488,0.41098901629447937,0.31481480598449707,0.3565300405025482,0.35095277428627014,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
34,0.055696526713341285,0.8075471520423889,0.9806341528892517,0.9021881222724915,0.948750913143158,0.9182222485542297,0.9332369565963745,0.9333176016807556,0.696867085063335,0.16886931657791138,0.8283162117004395,0.29904550313949585,0.39471107721328735,0.3392255902290344,0.36487099528312683,0.3596988916397095,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
35,0.05152871038928722,0.8003144860267639,0.9811058640480042,0.9011103510856628,0.9489198327064514,0.9214222431182861,0.934968888759613,0.9345795512199402,0.7305577356209664,0.18795888125896454,0.8351688981056213,0.3143661320209503,0.41812562942504883,0.341750830411911,0.3761000335216522,0.3728315532207489,True,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
36,0.04556661093103811,0.8330188393592834,0.9840146899223328,0.9197739362716675,0.9571558833122253,0.9333333373069763,0.9450945258140564,0.9441872239112854,0.7641985924058373,0.17180617153644562,0.8273372650146484,0.2914586365222931,0.38905471563339233,0.3291245698928833,0.356589138507843,0.35295745730400085,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
37,0.03947696205017702,0.8632075190544128,0.9868186712265015,0.9310324788093567,0.9658057689666748,0.9440000057220459,0.9547783732414246,0.9548466801643372,0.7758829777461317,0.17621144652366638,0.8280714750289917,0.30261868238449097,0.3959731459617615,0.347643107175827,0.3702375590801239,0.36929094791412354,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
38,0.02964998591199236,0.8984276652336121,0.9904873967170715,0.9513964653015137,0.975768506526947,0.9592888951301575,0.9674585461616516,0.9673020243644714,0.7962942555787454,0.17180617153644562,0.835536003112793,0.29735684394836426,0.41719746589660645,0.3308080732822418,0.36901408433914185,0.3609117269515991,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
39,0.023162039566152502,0.9207547307014465,0.9927411079406738,0.9618973135948181,0.9804168343544006,0.9701333045959473,0.9752479791641235,0.975189208984375,0.8559084614292991,0.1703377366065979,0.8339451551437378,0.2827826738357544,0.4066298305988312,0.3097642958164215,0.35164836049079895,0.34802427887916565,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
40,0.019812195773277454,0.9317610263824463,0.9939465522766113,0.9683752655982971,0.9847232103347778,0.9740444421768188,0.979354739189148,0.9791979789733887,0.881659753172058,0.1703377366065979,0.8273372650146484,0.28726136684417725,0.3881644904613495,0.32575756311416626,0.35423341393470764,0.35031747817993164,False,runs\vitb32_fullft_lr3e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0003,32,87464460
