best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
30,0.25040280608878784,0.35242289304733276,0.909569263458252,0.5434655547142029,0.7950065732002258,0.5092592835426331,0.6208311915397644,0.611584484577179,0.25148159339805504,0.31085044145584106,0.903836727142334,0.49899807572364807,0.7676348686218262,0.4727427661418915,0.5851344466209412,0.5860620737075806,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.0003,32,6156
