epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.4438845601471715,0.011006289161741734,0.8278825879096985,0.02734401449561119,0.17549896240234375,0.04533333331346512,0.07205425202846527,0.07096762210130692,0.37821607131965007,0.042584434151649475,0.8571953177452087,0.047356829047203064,0.698113203048706,0.031144781038165092,0.05962933227419853,0.06162044405937195,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
2,0.35946894584211914,0.08553458750247955,0.8644130229949951,0.12238994240760803,0.8666666746139526,0.09475555270910263,0.17083333432674408,0.16895031929016113,0.33225854062823995,0.14684288203716278,0.8761625289916992,0.21659326553344727,0.8697478771209717,0.17424242198467255,0.29032257199287415,0.28123119473457336,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
3,0.3274917625781125,0.1720125824213028,0.8780922293663025,0.25366875529289246,0.866616427898407,0.20444443821907043,0.3308400511741638,0.32521921396255493,0.3077370255266517,0.20117473602294922,0.8885217905044556,0.3306412100791931,0.8386307954788208,0.2887205481529236,0.42955541610717773,0.41349291801452637,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
4,0.3065887102915806,0.21698112785816193,0.8870282769203186,0.33322328329086304,0.8566775321960449,0.2805333435535431,0.422659695148468,0.4183638393878937,0.29332412540825104,0.2511013150215149,0.8945178389549255,0.397210031747818,0.8381742835044861,0.3400673270225525,0.48383232951164246,0.47023138403892517,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
5,0.2922823303900425,0.24874213337898254,0.8911687731742859,0.38092243671417236,0.8385464549064636,0.3240889012813568,0.4674958288669586,0.4628256857395172,0.2855446832733182,0.2672540247440338,0.8959863185882568,0.4098140001296997,0.8463114500045776,0.347643107175827,0.49284008145332336,0.4851292073726654,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
6,0.2828604572973911,0.2685534656047821,0.8952568173408508,0.4201100766658783,0.8303571343421936,0.36373332142829895,0.5058721899986267,0.5029163956642151,0.2787243523436671,0.2907488942146301,0.9006363153457642,0.45349976420402527,0.8286713361740112,0.39898988604545593,0.5386363863945007,0.5293501019477844,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
7,0.2760397269478384,0.2827044129371643,0.8983490467071533,0.44041478633880615,0.8339709043502808,0.3875555694103241,0.5291904211044312,0.526634156703949,0.27263895679325434,0.3024963140487671,0.9011257886886597,0.463901162147522,0.8310104608535767,0.4015151560306549,0.5414301753044128,0.5272628664970398,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
8,0.2717436823455043,0.2827044129371643,0.8987159132957458,0.4505451023578644,0.8206996917724609,0.4003555476665497,0.5381765961647034,0.5343794226646423,0.26901991107390316,0.30690160393714905,0.9013705253601074,0.4727116823196411,0.8141447305679321,0.4166666567325592,0.551224946975708,0.5426656007766724,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
9,0.26667889105448933,0.29402515292167664,0.9012578725814819,0.4673532545566559,0.8238576650619507,0.41991111636161804,0.5562882423400879,0.5535466074943542,0.26526750932706084,0.30837005376815796,0.9029613137245178,0.4809104800224304,0.8180354237556458,0.4276094138622284,0.5616362690925598,0.552522599697113,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
10,0.26062788524717656,0.30628931522369385,0.9022798538208008,0.47686052322387695,0.82871013879776,0.42488887906074524,0.5617581605911255,0.55840665102005,0.26350016666579,0.30690160393714905,0.9041849970817566,0.4813387393951416,0.8282009959220886,0.43013468384742737,0.5662049651145935,0.5584880113601685,True,runs\resnet18_headonly_lr3e4\best_resnet18_multilabel.pth,True,True,42,0.5,0.0003,32,6156
