best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
12,0.17862075554116708,0.6270191073417664,0.9481155276298523,0.7905216217041016,0.8253833055496216,0.8156565427780151,0.8204911351203918,0.8200628757476807,0.18521571102554846,0.6099706888198853,0.9457477927207947,0.7689149975776672,0.8207381367683411,0.7955706715583801,0.8079584836959839,0.8095830082893372,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,splits/split_seed42.json,True,False,42,0.5,0.0001,32,87464460
