epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.31758764856641397,0.19119496643543243,0.8805555701255798,0.3048199415206909,0.7477937936782837,0.2862222194671631,0.4139881730079651,0.4066171944141388,0.2207388193421777,0.4140969216823578,0.9189916849136353,0.5994511246681213,0.8223039507865906,0.5648148059844971,0.6696606874465942,0.6602757573127747,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
2,0.18713873497345163,0.4911949634552002,0.9352987408638,0.6872671246528625,0.8647711277008057,0.665066659450531,0.7518842220306396,0.7511560320854187,0.18833238888592096,0.5315712094306946,0.9368575811386108,0.7116531133651733,0.831360936164856,0.7095959782600403,0.7656675577163696,0.7617775797843933,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
3,0.13044050866327944,0.6254717111587524,0.9562631249427795,0.7912114262580872,0.9107142686843872,0.7797333598136902,0.8401494026184082,0.8401670455932617,0.1757846078158475,0.5359765291213989,0.9368575811386108,0.7082756757736206,0.8471074104309082,0.6902356743812561,0.7606679201126099,0.7560425400733948,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
4,0.08830220397538359,0.7490565776824951,0.9725629091262817,0.8737395405769348,0.9432610273361206,0.8659555315971375,0.9029567241668701,0.9025221467018127,0.17665033272184463,0.5301027894020081,0.9368575811386108,0.7201244831085205,0.8005366921424866,0.753367006778717,0.7762358784675598,0.7756030559539795,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
5,0.06486230511804048,0.8160377144813538,0.9816823601722717,0.9129889011383057,0.9645416736602783,0.909155547618866,0.9360300302505493,0.9361857771873474,0.17574526809385693,0.5594713687896729,0.9388154745101929,0.7311131358146667,0.8295019268989563,0.7289562225341797,0.7759856581687927,0.7730281949043274,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
6,0.050390933674274004,0.8625786304473877,0.9862945675849915,0.9372267723083496,0.9718831181526184,0.9340444207191467,0.9525881409645081,0.9525532126426697,0.1851139923724484,0.5697503685951233,0.9399167895317078,0.7322250604629517,0.8386783003807068,0.7264309525489807,0.7785295248031616,0.7749536633491516,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
7,0.04733269259849059,0.8669811487197876,0.9872379302978516,0.9403662085533142,0.972416341304779,0.9400888681411743,0.9559794068336487,0.9560120105743408,0.19677730464812768,0.541850209236145,0.9350220561027527,0.7222047448158264,0.7879053354263306,0.7567340135574341,0.7720051407814026,0.7719666361808777,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
8,0.03647813682661116,0.8946540951728821,0.9898585081100464,0.9529717564582825,0.9800220131874084,0.9505777955055237,0.9650753736495972,0.9652299880981445,0.1717533499833946,0.6035242080688477,0.9465247392654419,0.7694252133369446,0.8349688053131104,0.7878788113594055,0.81074059009552,0.8101730346679688,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
9,0.024765083507734275,0.9342767000198364,0.9939989447593689,0.9727882742881775,0.9873554706573486,0.9717333316802979,0.979482114315033,0.9797515869140625,0.17186426276152356,0.6299559473991394,0.9500734210014343,0.7762482762336731,0.8757225275039673,0.7651515007019043,0.8167116045951843,0.8145625591278076,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
10,0.019978937244265336,0.949999988079071,0.9955188632011414,0.9792662262916565,0.9909974932670593,0.9784888625144958,0.9847034811973572,0.9849609732627869,0.17975177503192302,0.6049926280975342,0.9462800025939941,0.7712012529373169,0.8299559354782104,0.7929292917251587,0.8110202550888062,0.8086423277854919,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
11,0.01641056990637532,0.9610062837600708,0.9965670704841614,0.9846698045730591,0.9924704432487488,0.9841777682304382,0.9883067011833191,0.9883802533149719,0.17814925107311746,0.6064611077308655,0.9488497376441956,0.7658380270004272,0.8694817423820496,0.7626262903213501,0.8125560283660889,0.8095104694366455,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
12,0.010378505463518624,0.9801886677742004,0.9983228445053101,0.9919025301933289,0.9971392750740051,0.9914666414260864,0.9942948818206787,0.9940782189369202,0.17862075554116708,0.6270191073417664,0.9481155276298523,0.7905216217041016,0.8253833055496216,0.8156565427780151,0.8204911351203918,0.8200628757476807,True,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
13,0.00755120834230252,0.9905660152435303,0.9991876482963562,0.9961792230606079,0.9991077780723572,0.995377779006958,0.9972392916679382,0.9972839951515198,0.17654851334998262,0.6211453676223755,0.9479931592941284,0.785102367401123,0.8314509391784668,0.8055555820465088,0.8182983994483948,0.8165023922920227,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
14,0.011796962024655732,0.9723270535469055,0.9976938962936401,0.9877672791481018,0.9953479766845703,0.9889777898788452,0.9921526908874512,0.992217481136322,0.2290005342331927,0.541850209236145,0.9371023178100586,0.7293266654014587,0.798758864402771,0.7584174871444702,0.7780656218528748,0.7794153094291687,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
15,0.03335694440130917,0.8880503177642822,0.9889150857925415,0.9463567137718201,0.9691558480262756,0.9552000164985657,0.9621273279190063,0.9624047875404358,0.24424600752177217,0.5330396294593811,0.9304943680763245,0.7057390809059143,0.777280867099762,0.7314814925193787,0.7536860108375549,0.7509940266609192,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
16,0.05458133341568821,0.802830159664154,0.980555534362793,0.9033368825912476,0.948063850402832,0.91839998960495,0.9329962134361267,0.9329330325126648,0.2458355103820431,0.515418529510498,0.9315956830978394,0.6972275376319885,0.795860767364502,0.7121211886405945,0.7516659498214722,0.7510878443717957,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
17,0.033142592982863484,0.8902515769004822,0.9893081784248352,0.9495388269424438,0.9726399779319763,0.9543111324310303,0.9633883833885193,0.9629873633384705,0.24219883844890958,0.5550661087036133,0.9342877864837646,0.7283284664154053,0.7818182110786438,0.7601010203361511,0.7708066701889038,0.7660242915153503,False,runs\vitb32_fullft_lr1e4\best_vitb32_multilabel.pth,True,False,42,0.5,0.0001,32,87464460
