best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
29,0.19455749717665488,0.46255508065223694,0.9291483163833618,0.6799384951591492,0.8066465258598328,0.6742424368858337,0.7345254421234131,0.7326763272285461,0.18457496583549157,0.4853372573852539,0.9340175986289978,0.6956256628036499,0.8288381695747375,0.6805792450904846,0.7474275231361389,0.7500320076942444,runs\vitb32_headonly_lr3e4\best_vitb32_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.0003,32,9228
