best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
15,0.23551495778052992,0.40234947204589844,0.9143416285514832,0.6000314950942993,0.7640692591667175,0.5942760705947876,0.6685606241226196,0.6660633683204651,0.23651648402388845,0.36217010021209717,0.9132453799247742,0.583724319934845,0.7543859481811523,0.5860306620597839,0.6596356630325317,0.6629988551139832,runs\densenet121_headonly_lr1e3\best_densenet121_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.001,32,12300
