best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
20,0.29548550514222593,0.30690160393714905,0.8956192135810852,0.5063316822052002,0.6927502751350403,0.5067340135574341,0.5853184461593628,0.5835206508636475,0.2924741744295942,0.26099705696105957,0.8923509120941162,0.4608539640903473,0.673784077167511,0.4838160276412964,0.5632126927375793,0.5638302564620972,runs\efficientnet_b0_headonly_lr3e4\best_efficientnet_b0_multilabel.pth,splits/split_seed42.json,True,True,42,0.5,0.0003,32,15372
