epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.2715253633148265,0.3229559659957886,0.8937106728553772,0.5014204382896423,0.7126592397689819,0.46737778186798096,0.5645264983177185,0.5593324303627014,0.1930009388363484,0.4816446304321289,0.9313509464263916,0.671613872051239,0.8615916967391968,0.6287878751754761,0.727007269859314,0.7222747206687927,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
2,0.14909789297940595,0.5635220408439636,0.9474318623542786,0.7460670471191406,0.9153087139129639,0.7089777588844299,0.799038290977478,0.7983829379081726,0.16200654442789972,0.5491923689842224,0.940650999546051,0.7266659736633301,0.8597748279571533,0.7070707082748413,0.7759815454483032,0.7726449966430664,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
3,0.10311219759707181,0.6805031299591064,0.9650943279266357,0.8306993246078491,0.9445019960403442,0.8108444213867188,0.8725846409797668,0.871589183807373,0.15593383326666996,0.5550661087036133,0.9428536295890808,0.7379624247550964,0.8615847826004028,0.7230639457702637,0.786270022392273,0.7855107188224792,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
4,0.08128983216278209,0.7449685335159302,0.972798764705658,0.8722124695777893,0.9526346921920776,0.8581333160400391,0.9029180407524109,0.9030036926269531,0.1455998848932255,0.6005873680114746,0.9484826326370239,0.7679812908172607,0.8621340990066528,0.7685185074806213,0.812639057636261,0.8076714873313904,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
5,0.058959349811826864,0.8216981291770935,0.982049286365509,0.9138244986534119,0.9692249298095703,0.90702223777771,0.9370924830436707,0.9365443587303162,0.14725295162148413,0.6387665271759033,0.9512971043586731,0.7858331799507141,0.8719397187232971,0.7794612646102905,0.8231111168861389,0.821744978427887,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
6,0.04330408344478727,0.8654087781906128,0.9871593117713928,0.941211462020874,0.9774967432022095,0.9344000220298767,0.955462634563446,0.9552960395812988,0.15216801922751944,0.6182085275650024,0.9500734210014343,0.7692241668701172,0.8700189590454102,0.7718855142593384,0.8180196285247803,0.8163931369781494,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
7,0.039398969288142224,0.8757861852645874,0.9883123636245728,0.9439166188240051,0.9778556823730469,0.9420444369316101,0.9596160650253296,0.9590957164764404,0.15374282547293255,0.6328927874565125,0.9520313143730164,0.7898502945899963,0.8585585355758667,0.8021885752677917,0.8294168710708618,0.824584424495697,True,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
8,0.03129343580712313,0.904716968536377,0.9911425709724426,0.9581072926521301,0.9826547503471375,0.9567999839782715,0.9695550203323364,0.9698689579963684,0.15958187102221183,0.6270191073417664,0.9511747360229492,0.7901043891906738,0.8570135831832886,0.7971380352973938,0.8259921669960022,0.8242918848991394,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
9,0.02826314661768997,0.9088050127029419,0.9917714595794678,0.9582908153533936,0.9808075428009033,0.9630222320556641,0.9718335270881653,0.9719142913818359,0.16104999271039572,0.6358296871185303,0.951419472694397,0.7898468971252441,0.8625114560127258,0.7920875549316406,0.8258007764816284,0.822340726852417,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
10,0.027951631559141026,0.904716968536377,0.9913522005081177,0.9576355218887329,0.9819770455360413,0.9589333534240723,0.9703183770179749,0.9709997773170471,0.1595484323679263,0.6446402072906494,0.950440526008606,0.7887245416641235,0.8467670679092407,0.804713785648346,0.8252050280570984,0.8245155215263367,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
11,0.024539909844503462,0.9223270416259766,0.9929507374763489,0.9655398726463318,0.9853207468986511,0.9665777683258057,0.9758592844009399,0.9759891629219055,0.16253818659092711,0.6402349472045898,0.9511747360229492,0.7876442670822144,0.8531781435012817,0.8021885752677917,0.8268980383872986,0.822976291179657,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
12,0.025079753786419173,0.9154087901115417,0.9920859336853027,0.9607067704200745,0.9810229539871216,0.9649778008460999,0.9729342460632324,0.9733869433403015,0.17500039921983224,0.6138032078742981,0.9477484226226807,0.7793196439743042,0.8300086855888367,0.8055555820465088,0.8175992965698242,0.8180678486824036,False,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0003,32,6966156
