best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
7,0.15374282547293255,0.6328927874565125,0.9520313143730164,0.7898502945899963,0.8585585355758667,0.8021885752677917,0.8294168710708618,0.824584424495697,0.16599953417117294,0.6143695116043091,0.9477028250694275,0.7663001418113708,0.8472998142242432,0.7751277685165405,0.809608519077301,0.8099026679992676,runs\densenet121_fullft_lr3e4\best_densenet121_multilabel.pth,splits/split_seed42.json,True,False,42,0.5,0.0003,32,6966156
