epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
11,0.23518468149053226,0.3421383500099182,0.9103249311447144,0.5438290238380432,0.8025267720222473,0.5194666385650635,0.6306928396224976,0.6292240023612976,0.2504404025718504,0.34508076310157776,0.9061429500579834,0.5417889952659607,0.7608426213264465,0.5168350338935852,0.6155388355255127,0.609569251537323,True,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
12,0.23308481508455936,0.3528302013874054,0.9106917977333069,0.5491487383842468,0.8039484620094299,0.521244466304779,0.6324417591094971,0.6317839026451111,0.25434443157674985,0.3421438932418823,0.9084679484367371,0.5413118600845337,0.7813299298286438,0.5143097639083862,0.6203045845031738,0.610699474811554,True,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
13,0.230418306289229,0.35786163806915283,0.9125261902809143,0.5558962225914001,0.8149270415306091,0.5260444283485413,0.6393690705299377,0.6385100483894348,0.2548186771582577,0.3392070531845093,0.9039402604103088,0.543245255947113,0.7313432693481445,0.5361952781677246,0.6187469363212585,0.6103158593177795,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
14,0.2284368098906751,0.36320754885673523,0.9135220050811768,0.5641801357269287,0.8119130730628967,0.5379555821418762,0.6471343040466309,0.6462839841842651,0.258705306245717,0.3465491831302643,0.9045521020889282,0.5613436102867126,0.7222222089767456,0.558080792427063,0.6296296119689941,0.6223823428153992,True,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
15,0.22681954338115717,0.36289307475090027,0.9128930568695068,0.5635886788368225,0.8078672885894775,0.5367110967636108,0.6449476480484009,0.6439725756645203,0.2550976439632158,0.33627018332481384,0.9056534767150879,0.5349730849266052,0.7622641324996948,0.5101010203361511,0.6111951470375061,0.5992593765258789,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
16,0.22825058305038595,0.3544025123119354,0.9124475717544556,0.5578024983406067,0.8046958446502686,0.5361777544021606,0.6435506343841553,0.6431929469108582,0.2533450870611944,0.3553597629070282,0.9073666334152222,0.54366135597229,0.7724399566650391,0.5143097639083862,0.6174835562705994,0.6130566000938416,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
17,0.22603680622652642,0.3625786304473877,0.9144392013549805,0.5670830011367798,0.8118393421173096,0.5461333394050598,0.6529918313026428,0.6516563296318054,0.2545632139701675,0.33039647340774536,0.9076113700866699,0.5375428795814514,0.7669543623924255,0.5235690474510193,0.6223111748695374,0.6129505038261414,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
18,0.2231274457847547,0.3707547187805176,0.9151991605758667,0.5727665424346924,0.816759467124939,0.5475555658340454,0.6555981040000916,0.6553788781166077,0.2505205722632387,0.3465491831302643,0.9083455801010132,0.555567741394043,0.7555297017097473,0.5462962985038757,0.6340987086296082,0.6259507536888123,True,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
19,0.2224334346798231,0.3650943338871002,0.914491593837738,0.5711373686790466,0.8093242645263672,0.5493333339691162,0.6544530391693115,0.6532182097434998,0.2550494212673624,0.3421438932418823,0.9068771600723267,0.5450317859649658,0.756302535533905,0.5303030014038086,0.6234537363052368,0.6113013625144958,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
20,0.22170035612283262,0.3716981112957001,0.9149370789527893,0.5740041732788086,0.807921290397644,0.5548444390296936,0.6578836441040039,0.6565873622894287,0.252942198086065,0.35242289304733276,0.9089574217796326,0.5627998113632202,0.75,0.560606062412262,0.6416184902191162,0.6333809494972229,True,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
21,0.222415514374679,0.36761006712913513,0.915015697479248,0.5688948631286621,0.8137513399124146,0.5491555333137512,0.6557690501213074,0.6540458798408508,0.2547551432019989,0.3480176329612732,0.9068771600723267,0.5467939376831055,0.7587878704071045,0.5269360542297363,0.6219573020935059,0.6159540414810181,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
22,0.2216213826488399,0.3707547187805176,0.9149109125137329,0.5753886103630066,0.8089916706085205,0.553422212600708,0.6572363376617432,0.6571193337440491,0.253700890948944,0.3406754732131958,0.9073666334152222,0.5439304709434509,0.7580838203430176,0.5328282713890076,0.6258032917976379,0.6181938648223877,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
23,0.22018137268675197,0.3716981112957001,0.9159328937530518,0.5804009437561035,0.8121932148933411,0.5589333176612854,0.6621735692024231,0.6619817614555359,0.2550572589280497,0.3318648934364319,0.9050416350364685,0.5433676838874817,0.7340909242630005,0.5437710285186768,0.624758243560791,0.6178353428840637,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
24,0.21892167800252543,0.37704402208328247,0.9152515530586243,0.5766045451164246,0.8110851049423218,0.5541333556175232,0.6584283709526062,0.6574012637138367,0.25519791048528867,0.35242289304733276,0.9085903167724609,0.5518967509269714,0.7685748934745789,0.5311447978019714,0.6281732320785522,0.615750789642334,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
25,0.21833029096981266,0.3713836371898651,0.9155398607254028,0.5790678858757019,0.8071611523628235,0.5610666871070862,0.6619821786880493,0.6606586575508118,0.2591707125721874,0.3421438932418823,0.9060205817222595,0.5480298399925232,0.7402746081352234,0.5446127653121948,0.6275460720062256,0.6236050724983215,False,runs\resnet18_headonly_lr1e3\best_resnet18_multilabel.pth,True,True,42,0.5,0.001,32,6156
