best_epoch,best_val_loss,best_val_exact_match,best_val_hamming_acc,best_val_mean_iou,best_val_precision_micro,best_val_recall_micro,best_val_f1_micro,best_val_f1_macro,test_loss,test_exact_match,test_hamming_acc,test_mean_iou,test_precision_micro,test_recall_micro,test_f1_micro,test_f1_macro,checkpoint_path,split_json,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
11,0.1642245711340253,0.619676947593689,0.951419472694397,0.7894937992095947,0.8534405827522278,0.8038720488548279,0.8279150128364563,0.8281629681587219,0.17359653319562635,0.5967742204666138,0.9461143612861633,0.7633187174797058,0.8409302234649658,0.7700170278549194,0.803912878036499,0.8065953254699707,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,splits/split_seed42.json,True,False,42,0.5,0.0003,32,4022920
