epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.37096008857091267,0.15943396091461182,0.8588050603866577,0.2749316394329071,0.5429192185401917,0.2664888799190521,0.3575005829334259,0.34889817237854004,0.23246397653515294,0.3641703426837921,0.9158101081848145,0.5589224100112915,0.8709198832511902,0.49410775303840637,0.630504846572876,0.6177833080291748,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
2,0.21492384316036536,0.4000000059604645,0.9210167527198792,0.5985392928123474,0.864156186580658,0.5507555603981018,0.672747015953064,0.6682878136634827,0.18781711088928357,0.4875183701515198,0.931962788105011,0.68194180727005,0.8542600870132446,0.6414141654968262,0.732692301273346,0.7284403443336487,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
3,0.15248903647158882,0.5393081903457642,0.9449423551559448,0.7339944243431091,0.9065528512001038,0.6984888911247253,0.7890350222587585,0.7879477143287659,0.16335954857380205,0.5315712094306946,0.9388154745101929,0.7189846634864807,0.8590814471244812,0.6927609443664551,0.767008364200592,0.7649436593055725,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
4,0.11163004297505384,0.6389937400817871,0.9597746133804321,0.8125119805335999,0.9258642196655273,0.7904000282287598,0.8527860641479492,0.8523897528648376,0.15337211543505413,0.5609397888183594,0.943710207939148,0.7420634627342224,0.8589743375778198,0.7331649661064148,0.7910990118980408,0.7890899777412415,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
5,0.08521978521496995,0.7254716753959656,0.9706236720085144,0.8649843335151672,0.9475357532501221,0.8476444482803345,0.8948109149932861,0.8945487141609192,0.14862524900754992,0.5829662084579468,0.9461576342582703,0.7622299790382385,0.8541666865348816,0.7592592835426331,0.8039215803146362,0.8025774955749512,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
6,0.06872918240304263,0.7757861614227295,0.9769654273986816,0.8935909271240234,0.9568732976913452,0.88355553150177,0.9187540411949158,0.9188761711120605,0.1563654710017637,0.5903083682060242,0.9459128975868225,0.7652995586395264,0.8434622287750244,0.7710437774658203,0.8056288361549377,0.8036026954650879,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
7,0.05233381212507404,0.8251572251319885,0.9828354120254517,0.9202814698219299,0.9683377146720886,0.9134222269058228,0.9400786757469177,0.9401736855506897,0.15323113028654792,0.6064611077308655,0.9466471076011658,0.7713097929954529,0.8351158499717712,0.7887205481529236,0.8112553954124451,0.8101876378059387,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
8,0.045925147587773184,0.8418238759040833,0.9847484230995178,0.9280818700790405,0.968419075012207,0.9267555475234985,0.9471293687820435,0.9471487998962402,0.15030734565945975,0.6314243674278259,0.9499510526657104,0.7882455587387085,0.8456078171730042,0.8021885752677917,0.8233261108398438,0.8232393860816956,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
9,0.03683859918664836,0.8742138147354126,0.9881551265716553,0.9430633187294006,0.9746742248535156,0.9441778063774109,0.9591836929321289,0.9590181708335876,0.16386180850246404,0.6152716875076294,0.9477484226226807,0.7795922756195068,0.8394290804862976,0.7920875549316406,0.8150714635848999,0.8126694560050964,False,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
10,0.033056021655130684,0.8823899626731873,0.9890460968017578,0.9478967785835266,0.9756988883018494,0.9493333101272583,0.9623355269432068,0.9624215960502625,0.16206534440997064,0.6182085275650024,0.9505628943443298,0.785710871219635,0.8563636541366577,0.7929292917251587,0.8234265446662903,0.8221026062965393,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
11,0.028728475916029523,0.9110062718391418,0.9914308190345764,0.9592400193214417,0.9800652265548706,0.9614222049713135,0.9706542491912842,0.9706907272338867,0.1642245711340253,0.619676947593689,0.951419472694397,0.7894937992095947,0.8534405827522278,0.8038720488548279,0.8279150128364563,0.8281629681587219,True,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
12,0.023568023900565862,0.9220125675201416,0.9929245114326477,0.9665768146514893,0.9842647910118103,0.9674666523933411,0.9757934212684631,0.9753680229187012,0.17582571545886574,0.619676947593689,0.947381317615509,0.7840850353240967,0.8250429034233093,0.8097643256187439,0.8173322081565857,0.8178038597106934,False,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
13,0.023080783979322925,0.9182389974594116,0.9927148818969727,0.9650838971138,0.9819722175598145,0.9683555364608765,0.9751163721084595,0.9752309918403625,0.172911458822424,0.6372981071472168,0.9505628943443298,0.7905951142311096,0.8408695459365845,0.813973069190979,0.8272027373313904,0.8273100256919861,False,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
14,0.02370456397158545,0.9176100492477417,0.9925052523612976,0.9621121287345886,0.984043538570404,0.9648000001907349,0.9743267297744751,0.9747138023376465,0.16925666427647315,0.6255506873130798,0.9489721059799194,0.785217821598053,0.8402471542358398,0.8013467788696289,0.8203360438346863,0.8200368285179138,False,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
15,0.021517923620746195,0.9257861375808716,0.9934224486351013,0.9665251970291138,0.9832733869552612,0.9719111323356628,0.9775592088699341,0.9775314331054688,0.17757095545311508,0.6314243674278259,0.9492168426513672,0.7919848561286926,0.8289361596107483,0.819865345954895,0.8243758082389832,0.8231487274169922,False,runs\efficientnet_b0_fullft_lr3e4\best_efficientnet_b0_multilabel.pth,True,False,42,0.5,0.0003,32,4022920
