epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
11,0.021521240721146265,0.9632075428962708,0.9967767000198364,0.9848060011863708,0.9971087574958801,0.9809777736663818,0.9889774918556213,0.98885178565979,0.1278978975683932,0.6651982665061951,0.9574155807495117,0.8117718696594238,0.8925233483314514,0.8038720488548279,0.8458812832832336,0.8449311852455139,True,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
12,0.01917297012588513,0.9691823720932007,0.9972484111785889,0.986922025680542,0.9978355169296265,0.9834666848182678,0.9905989766120911,0.9907271862030029,0.13579371321000017,0.6505139470100403,0.9544786810874939,0.7991066575050354,0.8798882961273193,0.7954545617103577,0.8355437517166138,0.8343654274940491,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
13,0.01664885178489505,0.9770440459251404,0.9979297518730164,0.9909583330154419,0.9987410306930542,0.9872000217437744,0.9929369688034058,0.992896318435669,0.134948241290542,0.6563876867294312,0.9552129507064819,0.8033896088600159,0.8812615871429443,0.7996633052825928,0.8384819030761719,0.8378316760063171,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
14,0.016024556043762832,0.9735848903656006,0.9976938962936401,0.9891928434371948,0.9978421330451965,0.9864888787269592,0.9921330213546753,0.992283821105957,0.13172951745479292,0.6563876867294312,0.9558247923851013,0.8022027015686035,0.8853681087493896,0.7996633052825928,0.8403361439704895,0.840345561504364,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
15,0.012543363693468975,0.9836478233337402,0.9985849261283875,0.9936792850494385,0.9987466335296631,0.9916444420814514,0.9951828718185425,0.9950993657112122,0.13152553391657912,0.6725403666496277,0.9574155807495117,0.8124816417694092,0.891791045665741,0.804713785648346,0.8460177183151245,0.8456575274467468,True,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
16,0.0101173165271867,0.9880503416061401,0.9989779591560364,0.9954874515533447,0.9994634985923767,0.9936000108718872,0.9965231418609619,0.996541440486908,0.13413555587528386,0.6740087866783142,0.9580274224281311,0.8088629841804504,0.8982092142105103,0.8021885752677917,0.84748774766922,0.8457916378974915,True,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
17,0.009906526895111087,0.9877358675003052,0.9989779591560364,0.9947484135627747,0.9991065263748169,0.9939555525779724,0.9965243935585022,0.9966410994529724,0.1371749002327828,0.676945686340332,0.9582721590995789,0.8155059814453125,0.893221914768219,0.8097643256187439,0.8494481444358826,0.848196268081665,True,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
18,0.00834388422469298,0.9908804893493652,0.9992400407791138,0.9965566396713257,0.999108076095581,0.9957333207130432,0.9974178671836853,0.9974380135536194,0.13579194173326226,0.6607929468154907,0.9580274224281311,0.8084819912910461,0.8959699869155884,0.804713785648346,0.8478935956954956,0.846677303314209,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
19,0.007584883584260191,0.9937106966972351,0.9994496703147888,0.9975367188453674,0.9996433854103088,0.9966222047805786,0.9981305003166199,0.9981786608695984,0.1347033577737304,0.6607929468154907,0.9575379490852356,0.8076497912406921,0.8940955996513367,0.8030303120613098,0.84611976146698,0.8451201915740967,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
20,0.007496071850541253,0.9921383857727051,0.9993448853492737,0.9969496726989746,0.999643087387085,0.9959111213684082,0.9977736473083496,0.9978079199790955,0.13599619225608445,0.6784141063690186,0.9593734741210938,0.8239844441413879,0.885585606098175,0.8274410963058472,0.8555265665054321,0.8549618721008301,True,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
21,0.007401471403456709,0.9908804893493652,0.9992400407791138,0.9958858489990234,0.999108076095581,0.9957333207130432,0.9974178671836853,0.9973902702331543,0.140541244675672,0.6681351065635681,0.9583945274353027,0.8130340576171875,0.8992466926574707,0.8038720488548279,0.8488888740539551,0.8486179709434509,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
22,0.0066050254464524345,0.9937106966972351,0.9994496703147888,0.9968553185462952,0.9994652271270752,0.9968000054359436,0.9981308579444885,0.9981241822242737,0.14343640893128826,0.6784141063690186,0.9587616324424744,0.8177120089530945,0.8900091648101807,0.817340075969696,0.8521281480789185,0.8516764044761658,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
23,0.006295945701546639,0.9940251708030701,0.9995021224021912,0.99737948179245,0.9996435046195984,0.9969778060913086,0.9983088374137878,0.9982407093048096,0.14250738963637932,0.6710719466209412,0.9582721590995789,0.8129990100860596,0.9014217853546143,0.8005050420761108,0.8479714393615723,0.846457302570343,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
24,0.006616206827965923,0.9893081784248352,0.9990828037261963,0.9958595037460327,0.9982174634933472,0.995555579662323,0.9968847632408142,0.9967661499977112,0.15156522889931998,0.6607929468154907,0.957170844078064,0.8092056512832642,0.8886827230453491,0.8063973188400269,0.8455427885055542,0.8445180058479309,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
25,0.010397903431417808,0.9748427867889404,0.9977201223373413,0.9876205921173096,0.995526134967804,0.9889777898788452,0.9922411441802979,0.9919075965881348,0.15850514569559113,0.6446402072906494,0.9532549977302551,0.7997482419013977,0.8560070395469666,0.8156565427780151,0.8353448510169983,0.8354280591011047,False,runs\densenet121_fullft_lr1e4\best_densenet121_multilabel.pth,True,False,42,0.5,0.0001,32,6966156
