epoch,train_loss,train_exact_match,train_hamming_acc,train_mean_iou,train_precision_micro,train_recall_micro,train_f1_micro,train_f1_macro,val_loss,val_exact_match,val_hamming_acc,val_mean_iou,val_precision_micro,val_recall_micro,val_f1_micro,val_f1_macro,saved_checkpoint,checkpoint_path,pretrained,freeze_backbone,seed,threshold,lr,batch_size,param_count
1,0.33857381641864776,0.2713836431503296,0.8799266219139099,0.43187838792800903,0.6483641266822815,0.40515556931495667,0.49868708848953247,0.49459078907966614,0.24806941089476084,0.38913363218307495,0.9160548448562622,0.5877176523208618,0.8268229365348816,0.5345118045806885,0.6492842435836792,0.6433419585227966,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
2,0.2258428028919412,0.423899382352829,0.9245020747184753,0.6310834288597107,0.8614330887794495,0.581333339214325,0.6941938400268555,0.6914027333259583,0.22156265504909858,0.41997063159942627,0.9216837882995605,0.6315501928329468,0.8163972496986389,0.5951178669929504,0.6884128451347351,0.683840811252594,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
3,0.19948307039602747,0.46132075786590576,0.9319968819618225,0.674077570438385,0.8700537085533142,0.6332444548606873,0.7329972386360168,0.7311623096466064,0.21027394965094093,0.43465492129325867,0.9241311550140381,0.6483392715454102,0.81767338514328,0.6153198480606079,0.7022094130516052,0.6987488865852356,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
4,0.18374696177131725,0.49402517080307007,0.9376048445701599,0.7019103765487671,0.8827276825904846,0.665066659450531,0.7585927248001099,0.7575334906578064,0.20486926984331857,0.44199705123901367,0.9252325296401978,0.6578735709190369,0.8085561394691467,0.6363636255264282,0.7121996879577637,0.7090794444084167,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
5,0.17259698287121156,0.5125786066055298,0.9404612183570862,0.7172143459320068,0.8874508738517761,0.6826666593551636,0.7717041969299316,0.7706757187843323,0.20116695043974162,0.4449339210987091,0.9253548979759216,0.6593315005302429,0.8042105436325073,0.6430976390838623,0.7146866321563721,0.7113948464393616,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
6,0.16382153097938443,0.5248427391052246,0.9422956109046936,0.7256184220314026,0.8937197923660278,0.690666675567627,0.779181718826294,0.7781022191047668,0.19838707952072268,0.4508076310157776,0.9274351596832275,0.668753981590271,0.8102189898490906,0.6540403962135315,0.7238006591796875,0.7212557196617126,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
7,0.15664168206400841,0.5355346202850342,0.9453878402709961,0.7382861375808716,0.8959963917732239,0.7121777534484863,0.7935816049575806,0.7930771708488464,0.19632843101777345,0.4596182107925415,0.927924633026123,0.6725718379020691,0.8090815544128418,0.6599326729774475,0.7269355654716492,0.7233366370201111,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
8,0.15123213053499376,0.5446540713310242,0.9462264180183411,0.7435926795005798,0.8990395069122314,0.7155555486679077,0.7968719005584717,0.7963292598724365,0.19578824946096116,0.46402350068092346,0.9287812113761902,0.6782742142677307,0.8110883235931396,0.6649831533432007,0.7308048009872437,0.7286193370819092,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
9,0.14560225844008368,0.5672956109046936,0.9492138624191284,0.7598480582237244,0.9038335084915161,0.7335110902786255,0.8098135590553284,0.8089438080787659,0.1949462313834091,0.46989721059799194,0.9303719997406006,0.684001088142395,0.8154944181442261,0.6734007000923157,0.7376671433448792,0.7361615300178528,True,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
10,0.1405877803669036,0.5729559659957886,0.9501572251319885,0.7644208073616028,0.9051142334938049,0.7393777966499329,0.8138943314552307,0.8138977885246277,0.1953360854529074,0.453744500875473,0.927924633026123,0.6751906275749207,0.8010050058364868,0.6708754301071167,0.7301878333091736,0.7278022766113281,False,runs\vitb32_headonly_lr1e3\best_vitb32_multilabel.pth,True,True,42,0.5,0.001,32,9228
